ship_capacity,initial_resources,resource_gen_rate,weight_mean,weight_std,success_rate,avg_resources_mean,avg_resources_std,final_pop_mean,final_pop_std,efficiency_ratio
1175,115000,100.0,75098.65,2588.95,1.0,16348.65,2588.95,0.05,0.5,1.3315818593276977e-05
1175,115000,101.0,75561.18,2610.57,28.0,16811.18,2610.57,0.99,2.29,0.0003705606503233539
1175,115000,102.0,79345.07,4053.57,88.0,20595.07,4053.57,8.86,7.91,0.0011090796189353667
1175,115000,103.0,87812.28,7172.24,100.0,29062.28,7172.24,34.36,22.64,0.0011387928886483758
1175,115000,104.0,103436.6,11515.21,100.0,44686.6,11515.21,130.65,95.39,0.0009667757834267561
1175,115000,105.0,129583.6,14716.77,100.0,70833.6,14716.77,430.65,236.31,0.0007717025919946659
1175,120000,95.0,74117.94,1951.65,0.0,15367.94,1951.65,0.0,0.0,0.0
1175,120000,96.0,74406.79,1882.1,0.0,15656.79,1882.1,0.0,0.0,0.0
1175,120000,97.0,74727.7,2165.38,0.0,15977.7,2165.38,0.0,0.0,0.0
1175,120000,98.0,74869.41,2053.43,0.0,16119.41,2053.43,0.0,0.0,0.0
1175,120000,99.0,75161.1,2297.23,0.0,16411.1,2297.23,0.0,0.0,0.0
1175,120000,100.0,75156.14,2502.7,1.0,16406.14,2502.7,0.05,0.5,1.3305632779969808e-05
1175,120000,101.0,75613.85,2615.41,29.0,16863.85,2615.41,0.97,2.24,0.0003835276209318795
1175,120000,102.0,79338.6,4007.47,89.0,20588.6,4007.47,8.64,7.83,0.0011217742687670313
1175,120000,103.0,87861.27,7124.5,100.0,29111.27,7124.5,33.79,21.9,0.001138157916451697
1175,120000,104.0,103501.03,12029.06,100.0,44751.03,12029.06,132.61,99.03,0.0009661739598146995
1175,120000,105.0,129781.52,14609.72,100.0,71031.52,14609.72,429.78,234.94,0.0007705257266211707
1175,125000,95.0,74425.15,1900.19,0.0,15675.15,1900.19,0.0,0.0,0.0
1175,125000,96.0,74501.59,1841.67,0.0,15751.59,1841.67,0.0,0.0,0.0
1175,125000,97.0,74908.09,2177.54,0.0,16158.09,2177.54,0.0,0.0,0.0
1175,125000,98.0,75055.24,2060.3,0.0,16305.24,2060.3,0.0,0.0,0.0
1175,125000,99.0,75341.0,2349.46,0.0,16591.0,2349.46,0.0,0.0,0.0
1175,125000,100.0,75183.68,2414.9,1.0,16433.68,2414.9,0.05,0.5,1.330075888809912e-05
1175,125000,101.0,75740.66,2624.76,33.0,16990.66,2624.76,1.0,2.13,0.0004356972859755909
1175,125000,102.0,79481.35,4016.89,87.0,20731.35,4016.89,8.94,7.81,0.0010945964053202418
1175,125000,103.0,88110.44,7113.68,100.0,29360.44,7113.68,34.3,22.35,0.0011349392875577514
1175,125000,104.0,103453.35,11709.36,100.0,44703.35,11709.36,130.96,93.91,0.0009666192539922583
1175,125000,105.0,129811.63,14295.73,100.0,71061.63,14295.73,425.43,232.28,0.0007703470020367204
1175,130000,95.0,74529.33,1808.56,0.0,15779.33,1808.56,0.0,0.0,0.0
1175,130000,96.0,74702.33,1929.91,0.0,15952.33,1929.91,0.0,0.0,0.0
1175,130000,97.0,75029.6,2181.52,0.0,16279.6,2181.52,0.0,0.0,0.0
1175,130000,98.0,75137.86,2036.41,0.0,16387.86,2036.41,0.0,0.0,0.0
1175,130000,99.0,75506.92,2372.46,0.0,16756.92,2372.46,0.0,0.0,0.0
1175,130000,100.0,75397.23,2402.74,1.0,16647.23,2402.74,0.05,0.5,1.3263086720825155e-05
1175,130000,101.0,75827.76,2571.48,31.0,17077.76,2571.48,0.97,1.99,0.00040882125490717384
1175,130000,102.0,79454.19,3972.96,86.0,20704.19,3972.96,8.96,7.39,0.001082384704947593
1175,130000,103.0,88205.31,7247.64,100.0,29455.31,7247.64,34.96,24.25,0.0011337185935858056
1175,130000,104.0,103447.73,11465.23,100.0,44697.73,11465.23,130.98,94.39,0.0009666717674713597
1175,130000,105.0,129752.31,14059.82,100.0,71002.31,14059.82,419.75,228.27,0.0007706991883227359
1200,90000,95.0,74102.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1200,90000,96.0,74426.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1200,90000,97.0,74616.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1200,90000,98.0,74837.05,2114.45,0.0,14837.05,2114.45,0.0,0.0,0.0
1200,90000,99.0,75191.22,2392.15,0.0,15191.22,2392.15,0.0,0.0,0.0
1200,90000,100.0,75176.73,2284.67,1.0,15176.73,2284.67,0.02,0.2,1.3301988527566974e-05
1200,90000,101.0,76051.89,2748.29,32.0,16051.89,2748.29,0.95,2.29,0.00042076534850087223
1200,90000,102.0,79622.83,3923.1,87.0,19622.83,3923.1,8.21,7.33,0.0010926514418038143
1200,90000,103.0,88086.08,6634.46,100.0,28086.08,6634.46,30.85,20.96,0.0011352531523709534
1200,90000,104.0,104826.68,12045.29,100.0,44826.68,12045.29,130.14,95.14,0.0009539556151163044
1200,90000,105.0,131459.07,15577.2,100.0,71459.07,15577.2,423.69,231.41,0.0007606930430893813
1200,95000,95.0,74699.06,1871.23,0.0,14699.06,1871.23,0.0,0.0,0.0
1200,95000,96.0,74759.06,1805.3,0.0,14759.06,1805.3,0.0,0.0,0.0
1200,95000,97.0,75055.32,2125.18,0.0,15055.32,2125.18,0.0,0.0,0.0
1200,95000,98.0,75419.04,2129.29,0.0,15419.04,2129.29,0.0,0.0,0.0
1200,95000,99.0,75596.33,2387.44,0.0,15596.33,2387.44,0.0,0.0,0.0
1200,95000,100.0,75611.73,2574.66,1.0,15611.73,2574.66,0.04,0.4,1.3225461181750505e-05
1200,95000,101.0,76291.61,2795.3,27.0,16291.61,2795.3,1.08,2.55,0.000353905232829665
1200,95000,102.0,80321.31,4095.99,89.0,20321.31,4095.99,8.46,7.53,0.001108049657058631
1200,95000,103.0,89125.82,7348.47,100.0,29125.82,7348.47,34.16,26.57,0.0011220093122284876
1200,95000,104.0,105685.68,12097.96,100.0,45685.68,12097.96,134.85,98.3,0.0009462019830879643
1200,95000,105.0,132181.59,15654.44,100.0,72181.59,15654.44,429.59,234.81,0.0007565350061230161
1200,100000,95.0,74782.15,1818.64,0.0,14782.15,1818.64,0.0,0.0,0.0
1200,100000,96.0,74903.44,1937.79,0.0,14903.44,1937.79,0.0,0.0,0.0
1200,100000,97.0,75251.66,2142.56,0.0,15251.66,2142.56,0.0,0.0,0.0
1200,100000,98.0,75655.42,2230.19,0.0,15655.42,2230.19,0.0,0.0,0.0
1200,100000,99.0,75933.91,2484.06,0.0,15933.91,2484.06,0.0,0.0,0.0
1200,100000,100.0,75933.07,2641.41,1.0,15933.07,2641.41,0.05,0.5,1.316949255442984e-05
1200,100000,101.0,76699.72,2860.68,34.0,16699.72,2860.68,1.16,2.49,0.0004432871462894519
1200,100000,102.0,80586.87,4077.25,88.0,20586.87,4077.25,8.95,7.51,0.00109198930297206
1200,100000,103.0,89437.63,7489.25,100.0,29437.63,7489.25,34.76,27.37,0.0011180976061194823
1200,100000,104.0,105879.17,12097.15,100.0,45879.17,12097.15,137.99,101.47,0.0009444728363473193
1200,100000,105.0,132388.21,15567.47,100.0,72388.21,15567.47,425.17,229.8,0.0007553542721062548
1200,105000,95.0,74780.73,1820.16,0.0,14780.73,1820.16,0.0,0.0,0.0
1200,105000,96.0,74917.24,1941.36,0.0,14917.24,1941.36,0.0,0.0,0.0
1200,105000,97.0,75261.17,2139.61,0.0,15261.17,2139.61,0.0,0.0,0.0
1200,105000,98.0,75657.01,2235.64,0.0,15657.01,2235.64,0.0,0.0,0.0
1200,105000,99.0,75887.04,2446.33,0.0,15887.04,2446.33,0.0,0.0,0.0
1200,105000,100.0,75995.84,2676.24,1.0,15995.84,2676.24,0.05,0.5,1.3158614997873569e-05
1200,105000,101.0,76693.43,2853.67,34.0,16693.43,2853.67,1.2,2.61,0.00044332350241735183
1200,105000,102.0,80570.99,4069.19,88.0,20570.99,4069.19,8.91,7.5,0.0010922045267161293
1200,105000,103.0,89423.45,7517.7,100.0,29423.45,7517.7,34.8,27.39,0.0011182749044014741
1200,105000,104.0,105782.75,12082.52,100.0,45782.75,12082.52,137.52,101.65,0.0009453337146179316
1200,105000,105.0,132323.94,15564.39,100.0,72323.94,15564.39,424.52,230.29,0.0007557211491737625
1200,110000,95.0,75061.72,1835.21,0.0,15061.72,1835.21,0.0,0.0,0.0
1200,110000,96.0,75196.17,1887.56,0.0,15196.17,1887.56,0.0,0.0,0.0
1200,110000,97.0,75548.36,2134.33,0.0,15548.36,2134.33,0.0,0.0,0.0
1200,110000,98.0,75832.17,2181.08,0.0,15832.17,2181.08,0.0,0.0,0.0
1200,110000,99.0,76107.53,2379.74,0.0,16107.53,2379.74,0.0,0.0,0.0
1200,110000,100.0,76154.39,2590.23,1.0,16154.39,2590.23,0.05,0.5,1.3131219355837529e-05
1200,110000,101.0,76906.41,2817.23,34.0,16906.41,2817.23,1.14,2.39,0.00044209578889457975
1200,110000,102.0,80702.99,4058.36,89.0,20702.99,4058.36,8.87,7.66,0.0011028092019886747
1200,110000,103.0,89716.44,7734.4,100.0,29716.44,7734.4,35.15,27.74,0.0011146229163796512
1200,110000,104.0,105686.5,11723.46,100.0,45686.5,11723.46,134.77,98.42,0.000946194641699744
1200,110000,105.0,132551.66,15450.58,100.0,72551.66,15450.58,424.65,225.77,0.000754422841630199
1200,115000,95.0,75217.43,1926.85,0.0,15217.43,1926.85,0.0,0.0,0.0
1200,115000,96.0,75325.94,1884.21,0.0,15325.94,1884.21,0.0,0.0,0.0
1200,115000,97.0,75844.75,2152.25,0.0,15844.75,2152.25,0.0,0.0,0.0
1200,115000,98.0,76000.07,2216.99,0.0,16000.07,2216.99,0.0,0.0,0.0
1200,115000,99.0,76281.38,2347.26,0.0,16281.38,2347.26,0.0,0.0,0.0
1200,115000,100.0,76441.5,2647.29,1.0,16441.5,2647.29,0.05,0.5,1.308189923013023e-05
1200,115000,101.0,77059.68,2722.12,32.0,17059.68,2722.12,1.12,2.43,0.00041526256013520955
1200,115000,102.0,80891.26,4053.74,88.0,20891.26,4053.74,9.02,8.11,0.001087880198676594
1200,115000,103.0,89943.69,7699.88,100.0,29943.69,7699.88,35.99,27.77,0.0011118067315228006
1200,115000,104.0,106507.64,11998.95,100.0,46507.64,11998.95,138.39,99.37,0.0009388997822128066
1200,115000,105.0,132861.46,15143.4,100.0,72861.46,15143.4,430.85,228.77,0.000752663714518868
1200,120000,95.0,75367.94,1951.65,0.0,15367.94,1951.65,0.0,0.0,0.0
1200,120000,96.0,75645.51,1867.33,0.0,15645.51,1867.33,0.0,0.0,0.0
1200,120000,97.0,76040.48,2181.83,0.0,16040.48,2181.83,0.0,0.0,0.0
1200,120000,98.0,76242.87,2175.66,0.0,16242.87,2175.66,0.0,0.0,0.0
1200,120000,99.0,76503.99,2309.65,0.0,16503.99,2309.65,0.0,0.0,0.0
1200,120000,100.0,76563.86,2574.95,1.0,16563.86,2574.95,0.05,0.5,1.3060992483921265e-05
1200,120000,101.0,77163.82,2711.22,34.0,17163.82,2711.22,1.12,2.39,0.00044062100606216746
1200,120000,102.0,80955.18,4021.06,88.0,20955.18,4021.06,9.04,8.1,0.0010870212381715414
1200,120000,103.0,90175.79,7743.78,100.0,30175.79,7743.78,36.07,28.07,0.0011089450949085115
1200,120000,104.0,106431.21,12195.99,100.0,46431.21,12195.99,138.3,101.76,0.0009395740215675458
1200,120000,105.0,132928.22,15142.35,100.0,72928.22,15142.35,429.02,226.77,0.0007522857072787103
1200,125000,95.0,75675.15,1900.19,0.0,15675.15,1900.19,0.0,0.0,0.0
1200,125000,96.0,75758.03,1833.13,0.0,15758.03,1833.13,0.0,0.0,0.0
1200,125000,97.0,76216.65,2185.86,0.0,16216.65,2185.86,0.0,0.0,0.0
1200,125000,98.0,76447.5,2171.31,0.0,16447.5,2171.31,0.0,0.0,0.0
1200,125000,99.0,76722.35,2376.96,0.0,16722.35,2376.96,0.0,0.0,0.0
1200,125000,100.0,76642.28,2511.48,1.0,16642.28,2511.48,0.05,0.5,1.30476285413221e-05
1200,125000,101.0,77358.86,2768.77,37.0,17358.86,2768.77,1.11,2.27,0.00047829039879853454
1200,125000,102.0,81131.17,4031.79,87.0,21131.17,4031.79,9.32,8.0,0.0010723375491811593
1200,125000,103.0,90288.79,7716.26,100.0,30288.79,7716.26,35.96,27.87,0.0011075572061603662
1200,125000,104.0,106343.01,11880.2,100.0,46343.01,11880.2,136.34,100.42,0.0009403532963755681
1200,125000,105.0,133251.53,15474.3,100.0,73251.53,15474.3,430.63,226.59,0.0007504604262330046
1200,130000,95.0,75826.63,1882.06,0.0,15826.63,1882.06,0.0,0.0,0.0
1200,130000,96.0,75959.37,1922.31,0.0,15959.37,1922.31,0.0,0.0,0.0
1200,130000,97.0,76378.3,2225.77,0.0,16378.3,2225.77,0.0,0.0,0.0
1200,130000,98.0,76532.13,2125.47,0.0,16532.13,2125.47,0.0,0.0,0.0
1200,130000,99.0,76877.13,2411.81,0.0,16877.13,2411.81,0.0,0.0,0.0
1200,130000,100.0,76880.37,2535.03,1.0,16880.37,2535.03,0.05,0.5,1.3007221479293089e-05
1200,130000,101.0,77516.49,2668.96,35.0,17516.49,2668.96,1.1,2.16,0.0004515168320959837
1200,130000,102.0,81354.75,4299.8,89.0,21354.75,4299.8,9.59,8.53,0.0010939742301463652
1200,130000,103.0,90298.41,7706.2,100.0,30298.41,7706.2,35.47,26.0,0.001107439211831083
1200,130000,104.0,106221.92,11718.5,100.0,46221.92,11718.5,136.18,98.24,0.000941425272674416
1200,130000,105.0,133335.05,15877.49,100.0,73335.05,15877.49,427.95,229.81,0.0007499903438743226
1225,90000,95.0,75352.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1225,90000,96.0,75676.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1225,90000,97.0,75866.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1225,90000,98.0,76087.05,2114.45,0.0,14837.05,2114.45,0.0,0.0,0.0
1225,90000,99.0,76441.22,2392.15,0.0,15191.22,2392.15,0.0,0.0,0.0
1225,90000,100.0,76426.73,2284.67,1.0,15176.73,2284.67,0.02,0.2,1.3084427398633961e-05
1225,90000,101.0,77301.89,2748.29,32.0,16051.89,2748.29,0.95,2.29,0.0004139614180196629
1225,90000,102.0,80941.8,4118.86,87.0,19691.8,4118.86,8.35,7.44,0.0010748463710962691
1225,90000,103.0,89406.17,6734.54,100.0,28156.17,6734.54,31.22,21.2,0.0011184910392649636
1225,90000,104.0,106432.29,12148.67,100.0,45182.29,12148.67,130.27,92.73,0.0009395644874313989
1225,90000,105.0,134697.14,16013.53,100.0,73447.14,16013.53,435.89,235.75,0.000742406260444728
1225,95000,95.0,75949.06,1871.23,0.0,14699.06,1871.23,0.0,0.0,0.0
1225,95000,96.0,76009.06,1805.3,0.0,14759.06,1805.3,0.0,0.0,0.0
1225,95000,97.0,76305.32,2125.18,0.0,15055.32,2125.18,0.0,0.0,0.0
1225,95000,98.0,76669.04,2129.29,0.0,15419.04,2129.29,0.0,0.0,0.0
1225,95000,99.0,76846.33,2387.44,0.0,15596.33,2387.44,0.0,0.0,0.0
1225,95000,100.0,76870.74,2582.7,1.0,15620.74,2582.7,0.04,0.4,1.3008850962017536e-05
1225,95000,101.0,77565.33,2847.39,29.0,16315.33,2847.39,1.25,2.9,0.00037387838097252985
1225,95000,102.0,81811.36,4307.35,90.0,20561.36,4307.35,8.54,7.56,0.0011000917232032324
1225,95000,103.0,90807.04,7528.11,100.0,29557.04,7528.11,33.9,25.4,0.00110123620371284
1225,95000,104.0,107598.07,12310.27,100.0,46348.07,12310.27,135.86,100.55,0.0009293846999300266
1225,95000,105.0,135337.14,15931.75,100.0,74087.14,15931.75,439.92,240.59,0.0007388954724475484
1225,100000,95.0,76032.15,1818.64,0.0,14782.15,1818.64,0.0,0.0,0.0
1225,100000,96.0,76153.44,1937.79,0.0,14903.44,1937.79,0.0,0.0,0.0
1225,100000,97.0,76501.66,2142.56,0.0,15251.66,2142.56,0.0,0.0,0.0
1225,100000,98.0,76905.42,2230.19,0.0,15655.42,2230.19,0.0,0.0,0.0
1225,100000,99.0,77183.91,2484.06,0.0,15933.91,2484.06,0.0,0.0,0.0
1225,100000,100.0,77183.07,2641.41,1.0,15933.07,2641.41,0.05,0.5,1.295620917903369e-05
1225,100000,101.0,77991.81,2913.76,35.0,16741.81,2913.76,1.31,2.85,0.000448765069050199
1225,100000,102.0,82094.87,4152.65,89.0,20844.87,4152.65,9.03,7.51,0.0010841115894330547
1225,100000,103.0,91106.02,7661.09,100.0,29856.02,7661.09,34.63,26.02,0.0010976223086026588
1225,100000,104.0,107835.75,12289.74,100.0,46585.75,12289.74,138.56,103.8,0.000927336249805839
1225,100000,105.0,135461.81,15513.48,100.0,74211.81,15513.48,435.73,228.88,0.0007382154424187895
1225,105000,95.0,76030.73,1820.16,0.0,14780.73,1820.16,0.0,0.0,0.0
1225,105000,96.0,76167.24,1941.36,0.0,14917.24,1941.36,0.0,0.0,0.0
1225,105000,97.0,76511.17,2139.61,0.0,15261.17,2139.61,0.0,0.0,0.0
1225,105000,98.0,76907.01,2235.64,0.0,15657.01,2235.64,0.0,0.0,0.0
1225,105000,99.0,77137.04,2446.33,0.0,15887.04,2446.33,0.0,0.0,0.0
1225,105000,100.0,77245.84,2676.24,1.0,15995.84,2676.24,0.05,0.5,1.2945680958353226e-05
1225,105000,101.0,77985.52,2906.95,35.0,16735.52,2906.95,1.35,2.95,0.0004488012646450264
1225,105000,102.0,82078.98,4145.73,89.0,20828.98,4145.73,8.99,7.5,0.0010843214669578008
1225,105000,103.0,91047.46,7652.5,100.0,29797.46,7652.5,34.44,25.88,0.0010983282784604864
1225,105000,104.0,107643.42,12266.46,100.0,46393.42,12266.46,138.08,103.93,0.0009289931516482847
1225,105000,105.0,135429.09,15593.08,100.0,74179.09,15593.08,436.94,228.1,0.000738393797078604
1225,110000,95.0,76311.72,1835.21,0.0,15061.72,1835.21,0.0,0.0,0.0
1225,110000,96.0,76446.17,1887.56,0.0,15196.17,1887.56,0.0,0.0,0.0
1225,110000,97.0,76798.36,2134.33,0.0,15548.36,2134.33,0.0,0.0,0.0
1225,110000,98.0,77082.17,2181.08,0.0,15832.17,2181.08,0.0,0.0,0.0
1225,110000,99.0,77357.53,2379.74,0.0,16107.53,2379.74,0.0,0.0,0.0
1225,110000,100.0,77409.41,2597.15,1.0,16159.41,2597.15,0.05,0.5,1.2918326079477934e-05
1225,110000,101.0,78238.69,2875.27,35.0,16988.69,2875.27,1.3,2.76,0.0004473490034150623
1225,110000,102.0,82223.62,4136.6,90.0,20973.62,4136.6,8.91,7.64,0.001094575986802819
1225,110000,103.0,91391.4,7825.39,100.0,30141.4,7825.39,34.73,26.29,0.0010941948585971985
1225,110000,104.0,107693.06,11826.36,100.0,46443.06,11826.36,135.05,99.28,0.0009285649418820489
1225,110000,105.0,135233.72,15418.36,100.0,73983.72,15418.36,435.64,226.99,0.0007394605428291109
1225,115000,95.0,76467.43,1926.85,0.0,15217.43,1926.85,0.0,0.0,0.0
1225,115000,96.0,76575.94,1884.21,0.0,15325.94,1884.21,0.0,0.0,0.0
1225,115000,97.0,77094.75,2152.25,0.0,15844.75,2152.25,0.0,0.0,0.0
1225,115000,98.0,77250.07,2216.99,0.0,16000.07,2216.99,0.0,0.0,0.0
1225,115000,99.0,77531.38,2347.26,0.0,16281.38,2347.26,0.0,0.0,0.0
1225,115000,100.0,77696.51,2653.53,1.0,16446.51,2653.53,0.05,0.5,1.2870590969916153e-05
1225,115000,101.0,78405.94,2763.36,32.0,17155.94,2763.36,1.27,2.8,0.00040813234303421395
1225,115000,102.0,82463.33,4137.92,88.0,21213.33,4137.92,9.14,8.13,0.0010671409946699944
1225,115000,103.0,91579.42,7627.36,100.0,30329.42,7627.36,35.57,26.19,0.0010919483875307357
1225,115000,104.0,108469.33,11941.95,100.0,47219.33,11941.95,136.63,98.7,0.0009219195877765632
1225,115000,105.0,135373.91,15269.85,100.0,74123.91,15269.85,437.24,224.88,0.0007386947750862777
1225,120000,95.0,76617.94,1951.65,0.0,15367.94,1951.65,0.0,0.0,0.0
1225,120000,96.0,76895.51,1867.33,0.0,15645.51,1867.33,0.0,0.0,0.0
1225,120000,97.0,77300.6,2187.93,0.0,16050.6,2187.93,0.0,0.0,0.0
1225,120000,98.0,77516.4,2194.04,0.0,16266.4,2194.04,0.0,0.0,0.0
1225,120000,99.0,77753.88,2309.59,0.0,16503.88,2309.59,0.0,0.0,0.0
1225,120000,100.0,77840.82,2594.66,1.0,16590.82,2594.66,0.05,0.5,1.2846730031877875e-05
1225,120000,101.0,78510.0,2750.84,34.0,17260.0,2750.84,1.27,2.77,0.0004330658514838874
1225,120000,102.0,82467.48,4065.44,88.0,21217.48,4065.44,9.05,8.11,0.00106708729307601
1225,120000,103.0,91824.13,7708.48,100.0,30574.13,7708.48,35.79,26.64,0.0010890383606139257
1225,120000,104.0,108658.61,12261.04,100.0,47408.61,12261.04,139.13,101.72,0.0009203136318419681
1225,120000,105.0,135532.84,15737.59,100.0,74282.84,15737.59,439.57,229.51,0.0007378285587463525
1225,125000,95.0,76925.15,1900.19,0.0,15675.15,1900.19,0.0,0.0,0.0
1225,125000,96.0,77008.03,1833.13,0.0,15758.03,1833.13,0.0,0.0,0.0
1225,125000,97.0,77476.79,2191.29,0.0,16226.79,2191.29,0.0,0.0,0.0
1225,125000,98.0,77721.06,2187.99,0.0,16471.06,2187.99,0.0,0.0,0.0
1225,125000,99.0,77972.63,2377.34,0.0,16722.63,2377.34,0.0,0.0,0.0
1225,125000,100.0,77910.89,2519.29,1.0,16660.89,2519.29,0.05,0.5,1.2835176186538237e-05
1225,125000,101.0,78720.32,2799.36,37.0,17470.32,2799.36,1.25,2.66,0.0004700184145592904
1225,125000,102.0,82711.84,4111.74,88.0,21461.84,4111.74,9.34,8.15,0.0010639347401774643
1225,125000,103.0,92024.98,7683.16,100.0,30774.98,7683.16,36.23,26.71,0.0010866614695270785
1225,125000,104.0,108789.01,12051.34,100.0,47539.01,12051.34,137.36,99.15,0.0009192104974574179
1225,125000,105.0,135886.12,15572.11,100.0,74636.12,15572.11,442.23,228.37,0.0007359103343299522
1225,130000,95.0,77076.63,1882.06,0.0,15826.63,1882.06,0.0,0.0,0.0
1225,130000,96.0,77209.37,1922.31,0.0,15959.37,1922.31,0.0,0.0,0.0
1225,130000,97.0,77638.45,2230.5,0.0,16388.45,2230.5,0.0,0.0,0.0
1225,130000,98.0,77813.93,2143.65,0.0,16563.93,2143.65,0.0,0.0,0.0
1225,130000,99.0,78148.32,2423.0,0.0,16898.32,2423.0,0.0,0.0,0.0
1225,130000,100.0,78165.5,2537.17,1.0,16915.5,2537.17,0.05,0.5,1.2793367918071271e-05
1225,130000,101.0,78860.01,2703.78,35.0,17610.01,2703.78,1.21,2.55,0.000443824442832305
1225,130000,102.0,82916.2,4322.36,89.0,21666.2,4322.36,9.58,8.66,0.0010733728752644236
1225,130000,103.0,92219.9,7606.18,100.0,30969.9,7606.18,36.57,27.58,0.0010843646544834685
1225,130000,104.0,109033.46,11870.99,100.0,47783.46,11870.99,138.38,97.85,0.0009171496529597427
1225,130000,105.0,136107.53,15561.37,100.0,74857.53,15561.37,443.9,232.52,0.0007347132080054645
1250,90000,95.0,76602.35,1811.33,0.0,14102.35,1811.33,0.0,0.0,0.0
1250,90000,96.0,76926.25,1849.78,0.0,14426.25,1849.78,0.0,0.0,0.0
1250,90000,97.0,77116.8,1986.71,0.0,14616.8,1986.71,0.0,0.0,0.0
1250,90000,98.0,77337.05,2114.45,0.0,14837.05,2114.45,0.0,0.0,0.0
1250,90000,99.0,77691.22,2392.15,0.0,15191.22,2392.15,0.0,0.0,0.0
1250,90000,100.0,77676.73,2284.67,1.0,15176.73,2284.67,0.02,0.2,1.2873868403059708e-05
1250,90000,101.0,78551.89,2748.29,32.0,16051.89,2748.29,0.95,2.29,0.0004073740300838083
1250,90000,102.0,82191.8,4118.86,87.0,19691.8,4118.86,8.35,7.44,0.0010584997530167244
1250,90000,103.0,90792.05,6865.33,100.0,28292.05,6865.33,31.26,21.14,0.0011014180206306609
1250,90000,104.0,107868.94,12299.6,100.0,45368.94,12299.6,129.79,93.15,0.0009270509193842083
1250,90000,105.0,136157.63,15706.88,100.0,73657.63,15706.88,436.0,233.93,0.0007344428659635159
1250,95000,95.0,77199.06,1871.23,0.0,14699.06,1871.23,0.0,0.0,0.0
1250,95000,96.0,77259.06,1805.3,0.0,14759.06,1805.3,0.0,0.0,0.0
1250,95000,97.0,77555.32,2125.18,0.0,15055.32,2125.18,0.0,0.0,0.0
1250,95000,98.0,77919.04,2129.29,0.0,15419.04,2129.29,0.0,0.0,0.0
1250,95000,99.0,78096.33,2387.44,0.0,15596.33,2387.44,0.0,0.0,0.0
1250,95000,100.0,78128.5,2592.11,1.0,15628.5,2592.11,0.04,0.4,1.279942658568896e-05
1250,95000,101.0,78856.96,2875.74,28.0,16356.96,2875.74,1.24,2.95,0.00035507328712646287
1250,95000,102.0,83093.03,4385.44,90.0,20593.03,4385.44,8.53,7.42,0.001083123337781761
1250,95000,103.0,92155.35,7627.41,100.0,29655.35,7627.41,33.98,25.72,0.0010851241951769484
1250,95000,104.0,108831.42,12336.06,100.0,46331.42,12336.06,133.41,101.56,0.000918852294677401
1250,95000,105.0,138223.61,15607.84,100.0,75723.61,15607.84,450.6,241.31,0.0007234654050780471
1250,100000,95.0,77282.15,1818.64,0.0,14782.15,1818.64,0.0,0.0,0.0
1250,100000,96.0,77403.44,1937.79,0.0,14903.44,1937.79,0.0,0.0,0.0
1250,100000,97.0,77751.66,2142.56,0.0,15251.66,2142.56,0.0,0.0,0.0
1250,100000,98.0,78155.42,2230.19,0.0,15655.42,2230.19,0.0,0.0,0.0
1250,100000,99.0,78433.91,2484.06,0.0,15933.91,2484.06,0.0,0.0,0.0
1250,100000,100.0,78433.07,2641.41,1.0,15933.07,2641.41,0.05,0.5,1.2749724064096941e-05
1250,100000,101.0,79295.97,2965.46,35.0,16795.97,2965.46,1.32,2.9,0.0004413843477795908
1250,100000,102.0,83310.33,4162.7,89.0,20810.33,4162.7,8.83,7.35,0.0010682948921220212
1250,100000,103.0,92521.86,7575.84,100.0,30021.86,7575.84,34.71,26.24,0.001080825655688288
1250,100000,104.0,109432.99,12479.07,100.0,46932.99,12479.07,138.49,105.63,0.0009138012220994783
1250,100000,105.0,138563.27,15116.98,100.0,76063.27,15116.98,445.1,231.4,0.0007216919750811309
1250,105000,95.0,77280.73,1820.16,0.0,14780.73,1820.16,0.0,0.0,0.0
1250,105000,96.0,77417.24,1941.36,0.0,14917.24,1941.36,0.0,0.0,0.0
1250,105000,97.0,77761.17,2139.61,0.0,15261.17,2139.61,0.0,0.0,0.0
1250,105000,98.0,78157.01,2235.64,0.0,15657.01,2235.64,0.0,0.0,0.0
1250,105000,99.0,78387.04,2446.33,0.0,15887.04,2446.33,0.0,0.0,0.0
1250,105000,100.0,78495.84,2676.24,1.0,15995.84,2676.24,0.05,0.5,1.2739528617057924e-05
1250,105000,101.0,79289.68,2958.88,35.0,16789.68,2958.88,1.36,3.0,0.00044141936251981345
1250,105000,102.0,83294.44,4155.66,89.0,20794.44,4155.66,8.79,7.34,0.0010684986897084607
1250,105000,103.0,92489.98,7588.62,100.0,29989.98,7588.62,34.68,26.22,0.0010811982011456809
1250,105000,104.0,109342.29,12433.48,100.0,46842.29,12433.48,138.21,105.68,0.0009145592249805634
1250,105000,105.0,138508.56,15195.9,100.0,76008.56,15195.9,445.85,230.93,0.000721977038819839
